,BLDGID,Area,Cool_Elec,Heat_Elec,IN_light_Elec,OUT_light_Elec,HVAC_Intensity,Light_Intensity,Heat_rejection,HVAC_Elec_Intensity,HVAC_Ngas_Intensity,Total_Elec,Total_Elec_Intensity,Heat_NatG,Total_NatG,Total_NatG_Intensity,F_AREA_M2,AVGHT_M
1481,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1482,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1483,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1484,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1485,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1486,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1487,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1488,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1489,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1490,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1491,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1492,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1493,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1494,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1495,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1496,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1497,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1498,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1499,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1500,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1501,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1502,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1503,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1504,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1505,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1506,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1507,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1508,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1509,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1510,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1511,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1512,3518,184934.75,1671.26,0,17602.24,2604.58,20.28,109.26,394.23,20.28,170,48064.5,259.9,31351.65,31439.04,170,10831.243,47.46
1513,3553,312.69,41.61,376.51,29.13,106.87,1374.08,434.96,0,1374.08,129.15,603.34,1929.51,0.11,40.38,129.15,78.116,9.89
1514,36,777.71,34.55,270.25,72.46,106.87,405.3,230.59,0,405.3,61.3,588.23,756.36,7.4,47.67,61.3,194.285,8.42
1515,3684,1246.94,32.66,612.59,116.18,106.87,533.84,178.88,0,533.84,35.76,1038.93,833.18,4.32,44.59,35.76,311.507,9.43
1516,37,12836.72,259.87,1601.7,1196.01,106.87,154.05,101.5,0,154.05,57.23,4826.63,376,607.32,734.65,57.23,1603.416,22.36
1517,37,12836.72,259.87,1601.7,1196.01,106.87,154.05,101.5,0,154.05,57.23,4826.63,376,607.32,734.65,57.23,1603.416,22.36
1518,37,12836.72,259.87,1601.7,1196.01,106.87,154.05,101.5,0,154.05,57.23,4826.63,376,607.32,734.65,57.23,1603.416,22.36
1519,37,12836.72,259.87,1601.7,1196.01,106.87,154.05,101.5,0,154.05,57.23,4826.63,376,607.32,734.65,57.23,1603.416,22.36
1520,3713,6121.09,135.55,1338.11,570.31,106.87,252.12,110.63,0,252.12,39.76,2957.76,483.21,174.45,243.4,39.76,1223.321,10.69
1521,3713,6121.09,135.55,1338.11,570.31,106.87,252.12,110.63,0,252.12,39.76,2957.76,483.21,174.45,243.4,39.76,1223.321,10.69
1522,3713,6121.09,135.55,1338.11,570.31,106.87,252.12,110.63,0,252.12,39.76,2957.76,483.21,174.45,243.4,39.76,1223.321,10.69
1523,3713,6121.09,135.55,1338.11,570.31,106.87,252.12,110.63,0,252.12,39.76,2957.76,483.21,174.45,243.4,39.76,1223.321,10.69
1524,3713,6121.09,135.55,1338.11,570.31,106.87,252.12,110.63,0,252.12,39.76,2957.76,483.21,174.45,243.4,39.76,1223.321,10.69
1525,3718,411.92,31.17,270.28,38.38,106.87,753.36,352.62,0,753.36,99.1,505.2,1226.45,0.55,40.82,99.1,102.905,8.36
1526,38,426.33,29.88,249.49,39.72,106.87,675.31,343.85,0,675.31,96.34,485.86,1139.62,0.8,41.07,96.34,106.506,8.9
1527,39,426.34,29.47,246.02,39.72,106.87,665.96,343.85,0,665.96,96.41,481.88,1130.27,0.83,41.1,96.41,106.506,8.79
1528,3932,19327.27,227.46,0,1839.58,2604.58,30.37,229.94,100.88,30.37,277.8,7550.53,390.67,5281.67,5369.05,277.8,1207.07,46.8
1529,3932,19327.27,227.46,0,1839.58,2604.58,30.37,229.94,100.88,30.37,277.8,7550.53,390.67,5281.67,5369.05,277.8,1207.07,46.8
1530,3932,19327.27,227.46,0,1839.58,2604.58,30.37,229.94,100.88,30.37,277.8,7550.53,390.67,5281.67,5369.05,277.8,1207.07,46.8
1531,3932,19327.27,227.46,0,1839.58,2604.58,30.37,229.94,100.88,30.37,277.8,7550.53,390.67,5281.67,5369.05,277.8,1207.07,46.8
1532,4,251.16,15.26,122.96,23.4,106.87,568.05,518.7,0,568.05,163.52,303.2,1207.21,0.8,41.07,163.52,125.486,2.97
1533,41,11190.57,154.54,0,1065.13,2604.58,33.73,327.93,63.88,33.73,264.08,5505.99,492.02,2867.85,2955.24,264.08,931.866,33.28
1534,41,11190.57,154.54,0,1065.13,2604.58,33.73,327.93,63.88,33.73,264.08,5505.99,492.02,2867.85,2955.24,264.08,931.866,33.28
1535,41,11190.57,154.54,0,1065.13,2604.58,33.73,327.93,63.88,33.73,264.08,5505.99,492.02,2867.85,2955.24,264.08,931.866,33.28
1536,41,11190.57,154.54,0,1065.13,2604.58,33.73,327.93,63.88,33.73,264.08,5505.99,492.02,2867.85,2955.24,264.08,931.866,33.28
1537,41,11190.57,154.54,0,1065.13,2604.58,33.73,327.93,63.88,33.73,264.08,5505.99,492.02,2867.85,2955.24,264.08,931.866,33.28
1538,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1539,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1540,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1541,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1542,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1543,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1544,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1545,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1546,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1547,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1548,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1549,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1550,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1551,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1552,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1553,419,59710.8,651.63,0,5683.32,2604.58,25.06,138.8,152.71,25.06,196.74,17567.75,294.21,11659.99,11747.37,196.74,5424.272,31.19
1554,45,309.11,26.93,178.5,28.8,106.87,688.96,438.92,0,688.96,131.49,385.88,1248.34,0.38,40.64,131.49,102.962,6.86
1555,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1556,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1557,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1558,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1559,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1560,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1561,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1562,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1563,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1564,46,51734.1,725,3310.07,4820.13,106.87,84.22,95.24,0,84.22,71.57,15516.08,299.92,3250.01,3702.54,71.57,10277.821,12.51
1565,48,269.96,29.24,192.68,25.15,106.87,851.68,489.06,0,851.68,149.67,394.47,1461.2,0.14,40.41,149.67,89.921,7.48
1566,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1567,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1568,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1569,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1570,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1571,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1572,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1573,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1574,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1575,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1576,49,11572.7,243.25,1696.82,1078.24,106.87,177.54,102.41,0,177.54,51.19,4633.73,400.4,476.14,592.42,51.19,1927.37,15.46
1577,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1578,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1579,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1580,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1581,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1582,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1583,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1584,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1585,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1586,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1587,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1588,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1589,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1590,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1591,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1592,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1593,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1594,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1595,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1596,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1597,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1598,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1599,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1600,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1601,4958,186219.86,1853.09,0,17724.55,2604.58,23.13,109.17,436.62,23.13,217.58,48912.15,262.66,40430.91,40518.3,217.58,4229.175,129.83
1602,5,288.21,17.2,139.65,26.85,106.87,561.75,463.99,0,561.75,143.02,330.35,1146.2,0.95,41.22,143.02,144,3.03
1603,50,223.63,21.95,143.38,20.84,106.87,766.26,571.08,0,766.26,180.82,326.01,1457.8,0.17,40.44,180.82,111.735,3.68
1604,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1605,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1606,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1607,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1608,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1609,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1610,5099,88732.3,895.65,0,8445.61,2604.58,22.96,124.53,209.99,22.96,185.8,24654.49,277.85,16398.64,16486.03,185.8,4925.961,52.68
1611,51,4257.49,99.29,922.11,396.68,106.87,251.85,118.27,0,251.85,39.08,2088.66,490.58,112.84,166.36,39.08,1418.125,5.42
1612,5100,56739.87,705.76,0,5400.55,2604.58,29.3,141.08,164.67,29.3,255.01,17063.91,300.74,14381.95,14469.34,255.01,1532.387,108.53
1613,5100,56739.87,705.76,0,5400.55,2604.58,29.3,141.08,164.67,29.3,255.01,17063.91,300.74,14381.95,14469.34,255.01,1532.387,108.53
1614,5108,23463.31,262.84,0,2233.26,2604.58,28.45,206.19,115.61,28.45,243.68,8564.06,365,5630.05,5717.44,243.68,1379.187,49.34
1615,5108,23463.31,262.84,0,2233.26,2604.58,28.45,206.19,115.61,28.45,243.68,8564.06,365,5630.05,5717.44,243.68,1379.187,49.34
1616,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1617,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1618,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1619,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1620,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1621,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1622,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1623,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1624,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1625,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1626,5113,87173.04,858.51,0,8297.2,2604.58,22.55,125.06,203.29,22.55,200.17,24230.88,277.96,17362.08,17449.46,200.17,7259.106,33.97
1627,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1628,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1629,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1630,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1631,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1632,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1633,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1634,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1635,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1636,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1637,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1638,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1639,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1640,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1641,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1642,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1643,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1644,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1645,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1646,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1647,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1648,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1649,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1650,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1651,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
1652,5114,226759.69,2108.61,0,21583.17,2604.58,20.88,106.67,489.33,20.88,169.24,58482.04,257.9,38288.68,38376.07,169.24,7813.583,84.11
