OBJECTID,ID,BLDGID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
1409,336241,14669,42,263.35,27,181.27,82.07,Pitched,2725.825,35.44,0,91.02,181.59,68.94,51.43,0,178.878599998,550.072035167
1410,336242,14674,41,264.18,15,181.73,82.46,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,196.702306423,730.219463017
1411,336268,10967,41,361.63,1,182.06,179.57,Flat,3906.506,148.39,0,203.61,181.59,85.84,50.23,0.17,44.608603673,118.189074963
1412,336276,13227,41,261.99,2,180.83,81.16,Flat,1440.034,56.09,-0.15,89.23,181.14,56.73,25.65,0.51,100.064835808,392.021098498
1413,336277,13227,999,195.25,23,180.94,14.31,Complex,1440.034,56.09,-0.15,89.23,181.14,56.73,25.65,0.51,33.3656121092,68.7648398863
1414,336278,12593,42,262.04,20,181.06,80.98,Pitched,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,24.4892000016,31.6749392856
1415,336442,11682,42,263.97,36,181.07,82.9,Pitched,3237.333,67.91,-0.01,92.77,181.24,73,57.23,0.51,62.7291703148,102.639381831
1416,336443,12571,42,324.42,27,180.85,143.57,Pitched,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,72.4177999999,237.18164118
1417,336444,12571,41,242.46,4,181,61.46,Flat,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,100.4472,371.709022938
1418,336445,12571,42,245.32,30,181.05,64.27,Pitched,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,23.7752,27.2045483525
1419,336446,10105,999,282.73,16,181.71,101.02,Complex,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,55.5062484324,161.488310645
1420,336447,10105,42,337.36,27,181.47,155.9,Pitched,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,26.4072465555,36.5725695612
1421,336448,10108,41,210.95,5,181,29.95,Flat,5009.883,30.27,0,39.22,181.1,97.78,57.5,-0.21,239.381342237,3436.94072746
1422,336449,9601,41,387.51,3,180.81,206.7,Flat,5108.701,123.25,0,211.17,181.37,98.21,57.94,0,196.294266569,1193.75985216
1423,336450,9601,42,388.42,44,181.44,206.99,Pitched,5108.701,123.25,0,211.17,181.37,98.21,57.94,0,35.8559323807,78.9352216729
1424,336451,11658,41,334.94,6,180.91,154.03,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,69.68985385,318.108852587
1425,336452,11658,41,223.97,13,180.84,43.13,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,133.851309995,1115.04512454
1426,336511,3518,999,215.13,18,181.31,33.82,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,33.880893284,65.8502477301
1427,336512,3518,42,227.7,37,181.14,46.56,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,29.3558469749,49.7769379811
1428,336513,3518,999,227.91,24,181.14,46.77,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,24.5334247017,37.4601746634
1429,336514,5099,41,231.6,2,181,50.6,Flat,4925.961,52.68,0,62.3,181.07,110.55,44.56,0.62,167.210435015,1096.07948985
1430,336515,5347,42,275.02,39,181.22,93.8,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,69.9951565803,225.955905169
1431,336516,5347,41,285.01,1,181.21,103.8,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,49.1511226653,127.153770529
1432,336584,12377,999,184.53,15,180.87,3.66,Complex,69.64,3.39,0.03,4.03,180.97,13.67,5.1,0,37.5239999983,69.6402219579
1433,336585,13255,42,250.17,38,181.14,69.03,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,24.9724950568,34.5516281357
1434,336586,13255,42,186.04,24,181.08,4.96,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,24.42785012,35.3192844766
1435,336587,13255,42,186.11,19,180.92,5.19,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,46.6517041405,90.9663210919
1436,336588,13202,42,210.19,42,181.04,29.15,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,26.1006321838,29.1269697983
1437,336589,13202,42,198.31,39,181.05,17.26,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,66.0254525637,271.969296327
1438,336590,13206,41,218.89,9,181.25,37.64,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,127.343665297,468.716718522
1439,336591,13206,42,266.26,31,181.34,84.92,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,23.5472607445,33.6836236523
1440,336633,13255,42,250.37,22,181.02,69.35,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,22.1681496403,28.7472471719
1441,336634,13255,42,186.04,17,181,5.04,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,44.6809299802,72.9386623868
1442,336635,13202,42,210.23,24,181.06,29.17,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,32.1243025176,61.5512950791
1443,336636,13202,41,184.45,11,181.07,3.38,Flat,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,66.7987750676,217.296675597
1444,336637,13202,42,212.06,27,181.06,31,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,48.989574688,125.402119208
1445,336638,13206,999,373.37,33,181.26,192.11,Complex,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,84.3466685339,212.315978206
1446,336639,13206,42,268.94,29,181.36,87.58,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,25.792624343,41.3988672191
1447,336640,14705,42,319.25,39,180.74,138.51,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,47.9861999992,143.517471835
1448,336641,14705,999,311.78,15,180.82,130.96,Complex,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,180.874199998,1187.16450333
1449,336642,14711,42,249.71,50,180.86,68.85,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,314.102920999,1103.97550288
1450,336643,14697,42,188.15,25,180.87,7.29,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,80.6006522574,152.620114812
1451,336644,14697,41,376.27,4,180.86,195.41,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,90.8736604274,267.328224861
1452,336645,14697,42,193.8,49,180.97,12.83,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,66.3236000016,78.1079086842
1453,336646,14037,42,196.47,30,180.8,15.67,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,82.6758964496,365.136264539
1454,336647,14692,41,214.64,12,181.12,33.52,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,50.8009279941,157.961613313
1455,336648,14674,41,272.17,4,181.94,90.23,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,55.8995999992,168.695960711
1456,336649,14674,999,200.1,16,181.52,18.58,Complex,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,123.323000003,885.64970409
1457,336665,13202,42,201.11,35,181.13,19.98,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,41.1393557769,134.338562907
1458,336666,13206,41,362.44,5,181.2,181.24,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,224.708661183,916.997501846
1459,336667,14705,41,306.78,1,180.85,125.93,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,171.989000002,586.442578
1460,336668,14711,42,211.57,49,180.91,30.66,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,261.419607735,1020.92458303
1461,336669,14697,999,213.01,19,180.97,32.04,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,24.1194000021,33.864428726
1462,336670,14697,42,360.33,17,180.85,179.48,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,40.6241328399,94.9921151602
1463,336671,14697,999,200.61,21,180.71,19.9,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,48.3868424711,175.663922095
1464,336672,14037,42,261.73,25,180.67,81.06,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,103.344915875,236.735510637
1465,336673,14077,42,184.14,22,180.91,3.23,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,255.932811253,414.373093163
1466,336674,14692,41,215.51,3,181.07,34.44,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,31.5349853418,57.2057491485
1467,336675,14669,42,218.73,17,181.44,37.28,Pitched,2725.825,35.44,0,91.02,181.59,68.94,51.43,0,22.758200001,31.7922386422
1468,336676,13987,41,208.07,18,181.42,26.65,Flat,3326.335,16.15,0,59.07,181.36,65.89,51.86,0.43,25.1986949438,36.4330055224
1469,336677,13909,42,249.5,54,181.45,68.05,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,134.052276041,872.546447539
1470,336680,14705,42,193.47,34,180.95,12.52,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,16.4421999995,15.0438919795
1471,336681,14705,41,197.55,10,180.94,16.61,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,64.6082000006,147.626191476
1472,336682,14697,42,186.78,31,180.79,5.99,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,82.9625436259,240.354905302
1473,336683,14697,42,188.2,26,180.89,7.31,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,47.1401604273,76.3020180137
1474,336684,14697,999,193.73,22,180.86,12.87,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,78.2434698276,184.941659956
1475,336685,14037,42,185.71,30,180.64,5.07,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,37.8001572548,76.137601787
1476,336686,14037,999,197.98,16,180.78,17.2,Complex,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,44.7119604964,113.247360318
1477,336687,14037,42,251.41,23,180.83,70.58,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,39.1328405979,95.6625691602
1478,336688,14692,42,212.6,31,181.16,31.44,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,13.9098910396,11.7517124532
1479,336689,13987,41,205.86,5,181.26,24.61,Flat,3326.335,16.15,0,59.07,181.36,65.89,51.86,0.43,135.376644946,472.635121308
1480,336718,12584,999,183.87,17,180.81,3.06,Complex,300.139,2.82,0.08,4.39,180.99,24.09,21.33,0,90.8391999993,300.139410213
1481,336719,11967,42,185.6,42,180.88,4.72,Pitched,74.041,4.22,0,7.3,180.94,10.66,6.95,0,35.2078000028,74.0405295103
1482,336720,13244,41,209.34,7,180.97,28.37,Flat,11784.647,33.96,-0.43,85.96,180.98,119.73,100.54,0.76,55.7452025609,147.002561414
1483,336721,13255,999,250.14,24,181.13,69.01,Complex,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,31.034028292,57.4649320855
1484,336722,13255,999,232.18,16,181.13,51.05,Complex,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,73.5572673872,301.281969205
1485,336723,13202,999,205.59,18,181.04,24.55,Complex,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,137.56206213,432.298550667
1486,336724,13206,41,371.25,5,181.25,190,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,60.5493998228,225.078607658
1487,336725,13206,42,221.4,31,181.32,40.08,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,28.6825050666,50.5616992735
1488,336726,14697,42,192.94,25,180.88,12.06,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,65.3902000003,157.681161884
1489,336727,14037,42,243.39,24,180.7,62.68,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,35.0603260127,57.7799284894
1490,336728,14037,999,211.72,16,180.7,31.02,Complex,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,83.5720435055,405.8420612
1491,336729,14077,42,225.19,39,181.04,44.15,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,26.2049055053,41.1388311405
1492,336730,14077,41,218.65,7,180.91,37.74,Flat,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,229.783498989,3087.6273739
1493,336731,14692,42,185.83,25,181,4.83,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,51.3408405594,138.944237704
1494,336732,14692,999,220.35,17,181.04,39.31,Complex,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,75.7012256836,201.526321053
1495,336733,14674,41,230.46,8,181.44,49.02,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,131.004999999,440.532240361
1496,336742,11851,999,188.01,15,180.93,7.08,Complex,40.645,5.99,0,7.25,181.05,7.65,5.32,0.76,25.9240798026,40.645340275
1497,336743,13206,42,206.69,34,181.28,25.41,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,38.9095919337,91.9605745442
1498,336744,13206,42,262.1,20,181.22,80.88,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,208.004236473,1084.55993973
1499,336745,14705,41,187.66,1,181,6.66,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,138.904599998,952.944421236
1500,336746,14705,42,265.85,29,180.67,85.18,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,195.287599999,752.926540593
1501,336747,14697,41,199.23,5,180.94,18.29,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,30.9857999999,59.0211406797
1502,336748,14037,42,193.11,40,180.69,12.42,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,31.858512372,36.7544650387
1503,336749,14037,42,210.17,27,180.66,29.51,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,111.750197782,617.873706223
1504,336750,14077,42,233.3,29,180.97,52.33,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,33.4551410959,69.1325581866
1505,336751,14077,42,227.35,28,180.91,46.44,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,35.1200891051,75.3411957461
1506,336752,14692,42,231.36,30,181.13,50.23,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,27.0355576385,45.5435983716
1507,336753,14674,42,226.78,35,181.6,45.18,Pitched,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,22.4094000012,31.1425364629
1508,336786,13909,42,354.36,54,181.21,173.15,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,132.411313803,777.346037678
1509,336797,13909,42,331.32,37,181.45,149.86,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,35.0333400255,53.7923252337
1510,337036,7319,999,206.11,21,180.94,25.17,Complex,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,25.556387862,38.2841269733
1511,337037,7297,41,217.25,14,180.97,36.28,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,42.8818505181,80.3869703593
1512,337058,13231,41,288.83,6,181.81,107.02,Flat,1985.476,112.47,-0.3,140.45,182.15,56.26,38.56,0.51,39.9638723301,93.8818341908
1513,337059,10967,999,195.2,19,181.09,14.11,Complex,3906.506,148.39,0,203.61,181.59,85.84,50.23,0.17,155.798511346,256.814345408
1514,337079,122,41,213.77,10,176.31,37.47,Flat,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,38.996554885,82.0734368622
1515,337080,123,42,225.55,21,180.52,45.03,Pitched,1284.629,39.19,-0.01,46.72,180.55,40.94,31.38,0.18,29.0981505434,46.4702782183
1516,337081,125,999,220.96,23,181.03,39.93,Complex,3912.706,10.49,-0.71,40.86,181.18,73.53,64.86,-0.45,31.81368983,63.2508795115
1517,337567,15461,41,221.15,10,180.36,40.79,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,100.804842757,382.860883604
1518,337568,15970,42,295.71,23,179.63,116.08,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,116.823094658,628.437042686
1519,337570,14701,41,332.86,3,182.05,150.81,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,128.079641513,555.792539764
1520,337999,7319,42,202.9,26,181.05,21.85,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,21.1308200519,21.6681536991
1521,338093,7236,41,261.44,3,181.03,80.41,Flat,2008.411,88.59,-0.39,161.86,181.04,53.03,37.88,0.95,53.5061063003,135.018050295
1522,338094,7254,41,198.74,10,181.11,17.63,Flat,2632.002,44.02,0.36,88.99,181.17,69.07,49.92,0.55,52.4311936764,119.46147863
1523,338095,7200,42,188.37,39,180.85,7.52,Pitched,4339.002,94.73,-0.5,125.32,180.87,112.09,44.72,0.55,88.2037256773,194.918280129
1524,338096,7200,42,188.37,43,180.8,7.57,Pitched,4339.002,94.73,-0.5,125.32,180.87,112.09,44.72,0.55,86.7369598178,166.228918106
1525,338097,6281,42,185.38,27,180.73,4.65,Pitched,2572.056,21.89,0,35.13,180.91,54.71,49.12,0.42,153.10268781,312.433411567
1526,338098,7319,42,199.33,26,181.06,18.28,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,57.4505718207,121.125894947
1527,338168,5347,41,192.82,36,181.25,11.57,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,33.0182350048,51.9179218353
1528,338169,5347,41,264.71,17,181.15,83.56,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,25.1463917338,38.7255103992
1529,338170,5347,41,207.33,1,181.27,26.06,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,44.7645567715,112.02661954
1530,338171,5347,42,261.91,36,181.16,80.75,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,73.7632914349,122.088374998
1531,338172,5178,42,211.32,24,180.91,30.4,Pitched,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,58.0494848186,209.716796376
1532,338173,5178,999,196.94,20,180.67,16.27,Complex,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,77.4558906101,277.37774414
1533,338174,5178,42,254.96,35,180.79,74.17,Pitched,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,29.7715890411,37.4271299073
1534,338175,5153,42,246.36,32,180.82,65.54,Pitched,2580.871,59.84,-0.01,70.67,180.88,130.19,28.9,0.52,32.4008384243,65.520561105
1535,338176,5133,41,262.14,1,180.84,81.3,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,139.310078938,616.754339776
1536,338177,6229,41,248.49,2,181.07,67.42,Flat,4974.004,63.09,-0.01,109.29,181.01,99.38,50.05,0.53,52.386705495,144.594108289
1537,338178,7196,41,193.16,7,181,12.16,Flat,5658.876,11.51,0,24.78,181.23,97.78,57.88,0.21,311.304135233,5658.87560441
1538,338179,7043,42,540.75,0,180.5,360.25,Pitched,6144.805,166.18,-10,489.12,181.57,98.87,70.41,0.7,94.2169553055,554.736825719
1539,338180,6343,41,185.56,8,180.63,4.93,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,32.0851488403,58.4358964404
1540,338181,6291,41,278.72,2,181.02,97.7,Flat,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,40.7190415478,102.223285678
1541,338228,7319,41,242.91,2,180.96,61.95,Flat,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,66.4323098763,274.789686922
1542,338229,7319,42,251.7,25,181.04,70.66,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,24.5904733238,36.1164583937
1543,338230,7319,42,262.15,41,180.97,81.18,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,39.8558060901,84.7028748435
1544,338231,7297,41,202.28,3,181,21.28,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,84.3819806898,364.341457317
1545,338232,7297,999,274.53,18,180.99,93.54,Complex,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,29.8586428565,55.6378407169
1546,338233,7336,42,255.53,42,181.33,74.2,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,24.8982988978,34.227897181
1547,338234,7336,999,256.74,18,181.38,75.37,Complex,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,33.1105982713,65.7012135656
1548,338235,7336,42,186.18,20,181.16,5.02,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,21.4340581671,28.6389833795
1549,338236,7336,42,224.3,21,181.19,43.11,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,26.2262157862,41.2456277122
1550,338237,9193,41,252.28,3,180.64,71.64,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,65.9409836277,270.435619154
1551,338238,8398,41,193.87,5,181.14,12.73,Flat,3234.393,34.21,0,89.27,181.16,59.21,54.63,0.53,80.0220691215,377.411729316
1552,338239,9225,41,265.4,12,180.82,84.58,Flat,5546.373,43.86,0,93.52,181.08,97.31,58.55,0.53,291.858680991,2017.95065084
1553,338240,9253,999,193.21,17,180.34,12.87,Complex,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,53.5199077195,151.044729694
1554,338241,6343,41,256.79,2,181.03,75.76,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,68.809392783,255.436534243
1555,338242,6291,41,277.9,1,181.07,96.83,Flat,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,44.2846415146,83.0045795595
1556,338243,6291,999,209.82,21,181.12,28.7,Complex,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,62.5637101795,210.69986882
1557,338244,6291,42,270.03,47,181.02,89.01,Pitched,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,46.4174037788,134.66073508
1558,338245,7239,999,236.51,33,181.11,55.4,Complex,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,38.3156324584,80.2704201826
1559,338246,7239,42,226.83,37,180.94,45.89,Pitched,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,42.2686718321,86.8186534614
1560,338247,7239,42,230.33,27,181.07,49.26,Pitched,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,53.391493151,150.290671048
1561,338248,7236,42,322.83,28,180.82,142.01,Pitched,2008.411,88.59,-0.39,161.86,181.04,53.03,37.88,0.95,74.5297767522,333.136818455
1562,338249,7319,42,224.28,32,181.17,43.11,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,21.7877348873,24.8610060545
1563,338283,7297,41,203.5,3,180.88,22.62,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,91.547290115,343.04808916
1564,338284,7297,41,212.2,4,180.96,31.24,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,113.042514556,490.219159294
1565,338285,7336,42,260.38,22,181.07,79.31,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,67.469210957,256.385537855
1566,338286,7336,41,216.71,3,181,35.71,Flat,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,68.5159224025,254.371912197
1567,338287,7336,41,217.98,12,181.36,36.62,Flat,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,26.6529209561,42.9041460363
1568,338288,7336,41,260.38,7,181.36,79.02,Flat,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,51.6511220827,136.596965957
1569,338289,7336,42,256.08,18,181.32,74.76,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,131.619380418,1074.26110465
1570,338290,7336,42,227.3,44,181.3,46,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,18.8245272658,20.3174972999
1571,338321,7319,41,191.01,32,181.02,9.99,Flat,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,25.2313828805,39.1531303638
1572,338322,7319,42,220.99,34,181.1,39.88,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,27.7680215113,48.0896746034
1573,338323,7319,42,224.26,44,181.11,43.15,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,20.4415101275,23.827930036
1574,338324,7336,41,222.15,4,181.27,40.88,Flat,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,31.5614298745,54.7266042097
1575,338327,8398,42,197.29,38,181.27,16.02,Pitched,3234.393,34.21,0,89.27,181.16,59.21,54.63,0.53,62.6070411896,122.693136848
1576,338328,8398,41,261.67,12,181.16,80.51,Flat,3234.393,34.21,0,89.27,181.16,59.21,54.63,0.53,60.5738241769,144.586320136
1577,338329,9232,42,268.66,37,180.95,87.71,Pitched,4739.676,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,39.4557907683,90.1569996014
