OBJECTID,ID,Bldg_ID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,F_AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
1382,335995,14674,42,267.84,29,181.93,85.91,Pitched,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,25.8436,40.17547439
1383,336072,13227,42,245.39,37,181.14,64.25,Pitched,1440.034,56.09,-0.15,89.23,181.14,56.73,25.65,0.51,21.14323229,27.90822265
1384,336073,12593,42,275.95,42,180.98,94.97,Pitched,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,23.4652393,33.67964862
1385,336074,12593,999,267.17,17,181,86.17,Complex,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,51.0668,154.0784039
1386,336075,12593,41,262.07,9,180.97,81.1,Flat,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,50.8692,144.6000538
1387,336076,14056,999,208.13,31,180.94,27.19,Complex,2216.885,18.29,-1.87,27.96,181.02,55.63,41.34,0.51,25.67001079,41.13622264
1388,336077,12571,41,261.94,11,180.94,81,Flat,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,73.4646,216.3531769
1389,336078,12571,42,231.77,37,180.97,50.8,Pitched,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,20.7476,25.56921352
1390,336079,10105,42,338.52,39,181.4,157.12,Pitched,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,49.21749658,87.51420228
1391,336080,10105,41,338.7,3,181,157.7,Flat,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,82.14380094,420.7871041
1392,336081,9601,41,199.21,3,181.78,17.43,Flat,5108.701,123.25,0,211.17,181.37,98.21,57.94,0,59.19426485,190.2032216
1393,336185,13200,42,249.33,27,181.04,68.29,Pitched,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,22.6088,28.84131109
1394,336186,13200,42,190.64,29,181.01,9.63,Pitched,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,83.37212577,393.9081023
1395,336187,13200,41,242.58,12,181.02,61.56,Flat,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,92.0402,235.5479257
1396,336188,13200,42,252.44,18,181.02,71.42,Pitched,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,24.9244,38.65653346
1397,336189,13255,42,249.73,41,181.24,68.49,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,22.63598807,27.19790955
1398,336190,13255,999,231.3,25,181.16,50.14,Complex,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,21.59199819,29.13652071
1399,336191,13255,42,230.45,28,181.16,49.29,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,23.38785723,31.78662718
1400,336192,13202,42,187.89,48,181.17,6.71,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,43.44182022,75.41778267
1401,336193,13206,41,371.4,14,181.28,190.12,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,31.59368744,57.65852619
1402,336194,13206,41,275.1,15,181.26,93.84,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,27.56897263,43.27625937
1403,336195,14004,42,228.06,0,180.89,47.17,Pitched,2199.728,75.17,0.33,85.11,180.91,50.76,43.33,0,45.2094,101.8986015
1404,336196,14705,42,316.87,41,181,135.87,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,17.7278,19.2275092
1405,336236,14697,42,376.25,31,180.68,195.57,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,148.9414,1286.468329
1406,336237,14077,42,300.04,27,181.14,118.91,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,49.85948304,150.9067091
1407,336238,14692,41,216.81,15,181.05,35.76,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,32.43811019,64.29116519
1408,336239,13565,42,187.2,22,182.5,4.7,Pitched,76.731,4.33,2.46,5.24,182.77,11.41,6.72,0.76,36.27158943,76.73099356
1409,336241,14669,42,263.35,27,181.27,82.07,Pitched,2725.825,35.44,0,91.02,181.59,68.94,51.43,0,178.8786,550.0720352
1410,336242,14674,41,264.18,15,181.73,82.46,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,196.7023064,730.219463
1411,336268,10967,41,361.63,1,182.06,179.57,Flat,3906.506,148.39,0,203.61,181.59,85.84,50.23,0.17,44.60860367,118.189075
1412,336276,13227,41,261.99,2,180.83,81.16,Flat,1440.034,56.09,-0.15,89.23,181.14,56.73,25.65,0.51,100.0648358,392.0210985
1413,336277,13227,999,195.25,23,180.94,14.31,Complex,1440.034,56.09,-0.15,89.23,181.14,56.73,25.65,0.51,33.36561211,68.76483989
1414,336278,12593,42,262.04,20,181.06,80.98,Pitched,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,24.4892,31.67493929
1415,336442,11682,42,263.97,36,181.07,82.9,Pitched,3237.333,67.91,-0.01,92.77,181.24,73,57.23,0.51,62.72917031,102.6393818
1416,336443,12571,42,324.42,27,180.85,143.57,Pitched,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,72.4178,237.1816412
1417,336444,12571,41,242.46,4,181,61.46,Flat,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,100.4472,371.7090229
1418,336445,12571,42,245.32,30,181.05,64.27,Pitched,4665.059,65.67,0,152.43,181.04,92.49,54.83,0,23.7752,27.20454835
1419,336446,10105,999,282.73,16,181.71,101.02,Complex,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,55.50624843,161.4883106
1420,336447,10105,42,337.36,27,181.47,155.9,Pitched,3426.761,123.32,0,158.3,181.55,64.99,55.87,-0.6,26.40724656,36.57256956
1421,336448,10108,41,210.95,5,181,29.95,Flat,5009.883,30.27,0,39.22,181.1,97.78,57.5,-0.21,239.3813422,3436.940727
1422,336449,9601,41,387.51,3,180.81,206.7,Flat,5108.701,123.25,0,211.17,181.37,98.21,57.94,0,196.2942666,1193.759852
1423,336450,9601,42,388.42,44,181.44,206.99,Pitched,5108.701,123.25,0,211.17,181.37,98.21,57.94,0,35.85593238,78.93522167
1424,336451,11658,41,334.94,6,180.91,154.03,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,69.68985385,318.1088526
1425,336452,11658,41,223.97,13,180.84,43.13,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,133.85131,1115.045125
1426,336511,3518,999,215.13,18,181.31,33.82,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,33.88089328,65.85024773
1427,336512,3518,42,227.7,37,181.14,46.56,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,29.35584697,49.77693798
1428,336513,3518,999,227.91,24,181.14,46.77,Complex,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,24.5334247,37.46017466
1429,336514,5099,41,231.6,2,181,50.6,Flat,4925.961,52.68,0,62.3,181.07,110.55,44.56,0.62,167.210435,1096.07949
1430,336515,5347,42,275.02,39,181.22,93.8,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,69.99515658,225.9559052
1431,336516,5347,41,285.01,1,181.21,103.8,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,49.15112267,127.1537705
1432,336584,12377,999,184.53,15,180.87,3.66,Complex,69.64,3.39,0.03,4.03,180.97,13.67,5.1,0,37.524,69.64022196
1433,336585,13255,42,250.17,38,181.14,69.03,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,24.97249506,34.55162814
1434,336586,13255,42,186.04,24,181.08,4.96,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,24.42785012,35.31928448
1435,336587,13255,42,186.11,19,180.92,5.19,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,46.65170414,90.96632109
1436,336588,13202,42,210.19,42,181.04,29.15,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,26.10063218,29.1269698
1437,336589,13202,42,198.31,39,181.05,17.26,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,66.02545256,271.9692963
1438,336590,13206,41,218.89,9,181.25,37.64,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,127.3436653,468.7167185
1439,336591,13206,42,266.26,31,181.34,84.92,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,23.54726074,33.68362365
1440,336633,13255,42,250.37,22,181.02,69.35,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,22.16814964,28.74724717
1441,336634,13255,42,186.04,17,181,5.04,Pitched,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,44.68092998,72.93866239
1442,336635,13202,42,210.23,24,181.06,29.17,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,32.12430252,61.55129508
1443,336636,13202,41,184.45,11,181.07,3.38,Flat,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,66.79877507,217.2966756
1444,336637,13202,42,212.06,27,181.06,31,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,48.98957469,125.4021192
1445,336638,13206,999,373.37,33,181.26,192.11,Complex,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,84.34666853,212.3159782
1446,336639,13206,42,268.94,29,181.36,87.58,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,25.79262434,41.39886722
1447,336640,14705,42,319.25,39,180.74,138.51,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,47.9862,143.5174718
1448,336641,14705,999,311.78,15,180.82,130.96,Complex,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,180.8742,1187.164503
1449,336642,14711,42,249.71,50,180.86,68.85,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,314.102921,1103.975503
1450,336643,14697,42,188.15,25,180.87,7.29,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,80.60065226,152.6201148
1451,336644,14697,41,376.27,4,180.86,195.41,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,90.87366043,267.3282249
1452,336645,14697,42,193.8,49,180.97,12.83,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,66.3236,78.10790868
1453,336646,14037,42,196.47,30,180.8,15.67,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,82.67589645,365.1362645
1454,336647,14692,41,214.64,12,181.12,33.52,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,50.80092799,157.9616133
1455,336648,14674,41,272.17,4,181.94,90.23,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,55.8996,168.6959607
1456,336649,14674,999,200.1,16,181.52,18.58,Complex,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,123.323,885.6497041
1457,336665,13202,42,201.11,35,181.13,19.98,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,41.13935578,134.3385629
1458,336666,13206,41,362.44,5,181.2,181.24,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,224.7086612,916.9975018
1459,336667,14705,41,306.78,1,180.85,125.93,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,171.989,586.442578
1460,336668,14711,42,211.57,49,180.91,30.66,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,261.4196077,1020.924583
1461,336669,14697,999,213.01,19,180.97,32.04,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,24.1194,33.86442873
1462,336670,14697,42,360.33,17,180.85,179.48,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,40.62413284,94.99211516
1463,336671,14697,999,200.61,21,180.71,19.9,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,48.38684247,175.6639221
1464,336672,14037,42,261.73,25,180.67,81.06,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,103.3449159,236.7355106
1465,336673,14077,42,184.14,22,180.91,3.23,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,255.9328113,414.3730932
1466,336674,14692,41,215.51,3,181.07,34.44,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,31.53498534,57.20574915
1467,336675,14669,42,218.73,17,181.44,37.28,Pitched,2725.825,35.44,0,91.02,181.59,68.94,51.43,0,22.7582,31.79223864
1468,336676,13987,41,208.07,18,181.42,26.65,Flat,3326.335,16.15,0,59.07,181.36,65.89,51.86,0.43,25.19869494,36.43300552
1469,336677,13909,42,249.5,54,181.45,68.05,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,134.052276,872.5464475
1470,336680,14705,42,193.47,34,180.95,12.52,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,16.4422,15.04389198
1471,336681,14705,41,197.55,10,180.94,16.61,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,64.6082,147.6261915
1472,336682,14697,42,186.78,31,180.79,5.99,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,82.96254363,240.3549053
1473,336683,14697,42,188.2,26,180.89,7.31,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,47.14016043,76.30201801
1474,336684,14697,999,193.73,22,180.86,12.87,Complex,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,78.24346983,184.94166
1475,336685,14037,42,185.71,30,180.64,5.07,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,37.80015725,76.13760179
1476,336686,14037,999,197.98,16,180.78,17.2,Complex,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,44.7119605,113.2473603
1477,336687,14037,42,251.41,23,180.83,70.58,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,39.1328406,95.66256916
1478,336688,14692,42,212.6,31,181.16,31.44,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,13.90989104,11.75171245
1479,336689,13987,41,205.86,5,181.26,24.61,Flat,3326.335,16.15,0,59.07,181.36,65.89,51.86,0.43,135.3766449,472.6351213
1480,336718,12584,999,183.87,17,180.81,3.06,Complex,300.139,2.82,0.08,4.39,180.99,24.09,21.33,0,90.8392,300.1394102
1481,336719,11967,42,185.6,42,180.88,4.72,Pitched,74.041,4.22,0,7.3,180.94,10.66,6.95,0,35.2078,74.04052951
1482,336720,13244,41,209.34,7,180.97,28.37,Flat,11784.647,33.96,-0.43,85.96,180.98,119.73,100.54,0.76,55.74520256,147.0025614
1483,336721,13255,999,250.14,24,181.13,69.01,Complex,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,31.03402829,57.46493209
1484,336722,13255,999,232.18,16,181.13,51.05,Complex,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,73.55726739,301.2819692
1485,336723,13202,999,205.59,18,181.04,24.55,Complex,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,137.5620621,432.2985507
1486,336724,13206,41,371.25,5,181.25,190,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,60.54939982,225.0786077
1487,336725,13206,42,221.4,31,181.32,40.08,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,28.68250507,50.56169927
1488,336726,14697,42,192.94,25,180.88,12.06,Pitched,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,65.3902,157.6811619
1489,336727,14037,42,243.39,24,180.7,62.68,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,35.06032601,57.77992849
1490,336728,14037,999,211.72,16,180.7,31.02,Complex,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,83.57204351,405.8420612
1491,336729,14077,42,225.19,39,181.04,44.15,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,26.20490551,41.13883114
1492,336730,14077,41,218.65,7,180.91,37.74,Flat,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,229.783499,3087.627374
1493,336731,14692,42,185.83,25,181,4.83,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,51.34084056,138.9442377
1494,336732,14692,999,220.35,17,181.04,39.31,Complex,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,75.70122568,201.5263211
1495,336733,14674,41,230.46,8,181.44,49.02,Flat,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,131.005,440.5322404
1496,336742,11851,999,188.01,15,180.93,7.08,Complex,40.645,5.99,0,7.25,181.05,7.65,5.32,0.76,25.9240798,40.64534028
1497,336743,13206,42,206.69,34,181.28,25.41,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,38.90959193,91.96057454
1498,336744,13206,42,262.1,20,181.22,80.88,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,208.0042365,1084.55994
1499,336745,14705,41,187.66,1,181,6.66,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,138.9046,952.9444212
1500,336746,14705,42,265.85,29,180.67,85.18,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,195.2876,752.9265406
1501,336747,14697,41,199.23,5,180.94,18.29,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,30.9858,59.02114068
1502,336748,14037,42,193.11,40,180.69,12.42,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,31.85851237,36.75446504
1503,336749,14037,42,210.17,27,180.66,29.51,Pitched,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,111.7501978,617.8737062
1504,336750,14077,42,233.3,29,180.97,52.33,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,33.4551411,69.13255819
1505,336751,14077,42,227.35,28,180.91,46.44,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,35.12008911,75.34119575
1506,336752,14692,42,231.36,30,181.13,50.23,Pitched,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,27.03555764,45.54359837
1507,336753,14674,42,226.78,35,181.6,45.18,Pitched,2566.077,49.89,0,91.71,181.86,65.99,38.89,0,22.4094,31.14253646
1508,336786,13909,42,354.36,54,181.21,173.15,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,132.4113138,777.3460377
1509,336797,13909,42,331.32,37,181.45,149.86,Pitched,1703.685,134.7,0.07,172.95,181.46,45.45,38.63,0,35.03334003,53.79232523
1510,337036,7319,999,206.11,21,180.94,25.17,Complex,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,25.55638786,38.28412697
1511,337037,7297,41,217.25,14,180.97,36.28,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,42.88185052,80.38697036
1512,337058,13231,41,288.83,6,181.81,107.02,Flat,1985.476,112.47,-0.3,140.45,182.15,56.26,38.56,0.51,39.96387233,93.88183419
1513,337059,10967,999,195.2,19,181.09,14.11,Complex,3906.506,148.39,0,203.61,181.59,85.84,50.23,0.17,155.7985113,256.8143454
1514,337079,122,41,213.77,10,176.31,37.47,Flat,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,38.99655489,82.07343686
1515,337080,123,42,225.55,21,180.52,45.03,Pitched,1284.629,39.19,-0.01,46.72,180.55,40.94,31.38,0.18,29.09815054,46.47027822
1516,337081,125,999,220.96,23,181.03,39.93,Complex,3912.706,10.49,-0.71,40.86,181.18,73.53,64.86,-0.45,31.81368983,63.25087951
1517,337567,15461,41,221.15,10,180.36,40.79,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,100.8048428,382.8608836
1518,337568,15970,42,295.71,23,179.63,116.08,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,116.8230947,628.4370427
1519,337570,14701,41,332.86,3,182.05,150.81,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,128.0796415,555.7925398
1520,337999,7319,42,202.9,26,181.05,21.85,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,21.13082005,21.6681537
1521,338093,7236,41,261.44,3,181.03,80.41,Flat,2008.411,88.59,-0.39,161.86,181.04,53.03,37.88,0.95,53.5061063,135.0180503
1522,338094,7254,41,198.74,10,181.11,17.63,Flat,2632.002,44.02,0.36,88.99,181.17,69.07,49.92,0.55,52.43119368,119.4614786
1523,338095,7200,42,188.37,39,180.85,7.52,Pitched,4339.002,94.73,-0.5,125.32,180.87,112.09,44.72,0.55,88.20372568,194.9182801
1524,338096,7200,42,188.37,43,180.8,7.57,Pitched,4339.002,94.73,-0.5,125.32,180.87,112.09,44.72,0.55,86.73695982,166.2289181
1525,338097,6281,42,185.38,27,180.73,4.65,Pitched,2572.056,21.89,0,35.13,180.91,54.71,49.12,0.42,153.1026878,312.4334116
1526,338098,7319,42,199.33,26,181.06,18.28,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,57.45057182,121.1258949
1527,338168,5347,41,192.82,36,181.25,11.57,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,33.018235,51.91792184
1528,338169,5347,41,264.71,17,181.15,83.56,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,25.14639173,38.7255104
1529,338170,5347,41,207.33,1,181.27,26.06,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,44.76455677,112.0266195
1530,338171,5347,42,261.91,36,181.16,80.75,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,73.76329143,122.088375
1531,338172,5178,42,211.32,24,180.91,30.4,Pitched,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,58.04948482,209.7167964
1532,338173,5178,999,196.94,20,180.67,16.27,Complex,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,77.45589061,277.3777441
1533,338174,5178,42,254.96,35,180.79,74.17,Pitched,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,29.77158904,37.42712991
1534,338175,5153,42,246.36,32,180.82,65.54,Pitched,2580.871,59.84,-0.01,70.67,180.88,130.19,28.9,0.52,32.40083842,65.52056111
1535,338176,5133,41,262.14,1,180.84,81.3,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,139.3100789,616.7543398
1536,338177,6229,41,248.49,2,181.07,67.42,Flat,4974.004,63.09,-0.01,109.29,181.01,99.38,50.05,0.53,52.3867055,144.5941083
1537,338178,7196,41,193.16,7,181,12.16,Flat,5658.876,11.51,0,24.78,181.23,97.78,57.88,0.21,311.3041352,5658.875604
1538,338179,7043,42,540.75,0,180.5,360.25,Pitched,6144.805,166.18,-10,489.12,181.57,98.87,70.41,0.7,94.21695531,554.7368257
1539,338180,6343,41,185.56,8,180.63,4.93,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,32.08514884,58.43589644
1540,338181,6291,41,278.72,2,181.02,97.7,Flat,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,40.71904155,102.2232857
1541,338228,7319,41,242.91,2,180.96,61.95,Flat,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,66.43230988,274.7896869
1542,338229,7319,42,251.7,25,181.04,70.66,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,24.59047332,36.11645839
1543,338230,7319,42,262.15,41,180.97,81.18,Pitched,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,39.85580609,84.70287484
1544,338231,7297,41,202.28,3,181,21.28,Flat,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,84.38198069,364.3414573
1545,338232,7297,999,274.53,18,180.99,93.54,Complex,5127.439,44.64,-0.01,93.68,180.98,121.09,43.36,0.32,29.85864286,55.63784072
1546,338233,7336,42,255.53,42,181.33,74.2,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,24.8982989,34.22789718
1547,338234,7336,999,256.74,18,181.38,75.37,Complex,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,33.11059827,65.70121357
1548,338235,7336,42,186.18,20,181.16,5.02,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,21.43405817,28.63898338
1549,338236,7336,42,224.3,21,181.19,43.11,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,26.22621579,41.24562771
1550,338237,9193,41,252.28,3,180.64,71.64,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,65.94098363,270.4356192
1551,338238,8398,41,193.87,5,181.14,12.73,Flat,3234.393,34.21,0,89.27,181.16,59.21,54.63,0.53,80.02206912,377.4117293
1552,338239,9225,41,265.4,12,180.82,84.58,Flat,5546.373,43.86,0,93.52,181.08,97.31,58.55,0.53,291.858681,2017.950651
1553,338240,9253,999,193.21,17,180.34,12.87,Complex,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,53.51990772,151.0447297
1554,338241,6343,41,256.79,2,181.03,75.76,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,68.80939278,255.4365342
1555,338242,6291,41,277.9,1,181.07,96.83,Flat,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,44.28464151,83.00457956
1556,338243,6291,999,209.82,21,181.12,28.7,Complex,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,62.56371018,210.6998688
1557,338244,6291,42,270.03,47,181.02,89.01,Pitched,5215.801,80.27,0.84,98.19,181.15,94.98,54.91,0.43,46.41740378,134.6607351
1558,338245,7239,999,236.51,33,181.11,55.4,Complex,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,38.31563246,80.27042018
1559,338246,7239,42,226.83,37,180.94,45.89,Pitched,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,42.26867183,86.81865346
1560,338247,7239,42,230.33,27,181.07,49.26,Pitched,2839.673,46.56,-0.84,56.12,181.01,55.75,50.93,0.95,53.39149315,150.290671
