BLDGID,LAT,LON,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
8472,41.87973,-87.631073,42,189.83,25,180.88,8.95,Pitched,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,52.2826735338,60.2566846374
8472,41.87973,-87.631073,42,210.09,34,181.0,29.09,Pitched,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,70.89498315770001,219.89337167
8472,41.87973,-87.631073,42,263.29,25,181.01,82.28,Pitched,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,142.031554835,337.885005039
8472,41.87973,-87.631073,41,193.23,9,181.0,12.23,Flat,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,77.10773206020001,256.805896448
8472,41.87973,-87.631073,41,263.42,4,180.87,82.55,Flat,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,257.48027205200003,1251.88913826
8472,41.87973,-87.631073,42,244.91,24,180.83,64.08,Pitched,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,289.486774679,1932.2613034
8472,41.87973,-87.631073,999,251.49,16,180.92,70.57,Complex,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,33.6831007632,70.5271215059
8472,41.87973,-87.631073,41,204.77,1,181.03,23.74,Flat,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,96.5236841007,557.45566507
8472,41.87973,-87.631073,41,271.22,5,180.96,90.26,Flat,5962.605,60.74,-0.02,105.24,181.08,100.87,60.79,0.95,29.3447098886,52.017440220699996
8487,41.879745,-87.628784,41,353.05,21,180.72,172.33,Flat,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,129.33625724200002,682.170496573
8487,41.879745,-87.628784,41,237.83,4,180.62,57.21,Flat,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,320.79084498,2215.86047059
8487,41.879745,-87.628784,42,238.2,37,180.72,57.48,Pitched,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,109.857103396,361.93046801
8487,41.879745,-87.628784,41,242.99,4,180.79,62.2,Flat,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,43.2979166952,113.68138725799999
8487,41.879745,-87.628784,42,346.33,28,180.56,165.77,Pitched,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,380.313893941,3120.83681726
8495,41.879684000000005,-87.637939,41,187.43,11,183.54,3.89,Flat,69.929,3.41,0.17,4.09,183.61,8.51,8.22,-0.21,33.4547177364,69.92922199899999
8547,41.878914,-87.626526,42,192.36,32,180.5,11.86,Pitched,745.878,10.02,0.0,15.24,181.09,121.92,6.74,0.46,257.31846889,745.87772112
9170,41.8797,-87.63678,41,258.63,3,183.14,75.49,Flat,2732.559,72.33,19.29,76.44,183.36,58.5,46.71,-0.21,81.2911294796,413.01380632900003
9170,41.8797,-87.63678,41,256.42,3,182.0,74.42,Flat,2732.559,72.33,19.29,76.44,183.36,58.5,46.71,-0.21,291.711100533,2319.54532248
9182,41.8797,-87.63678,41,238.23,6,180.78,57.45,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,276.06306232599997,1674.03668235
9182,41.8797,-87.63678,999,387.13,23,181.77,205.35,Complex,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,80.9792896033,408.115286917
9182,41.8797,-87.63678,41,243.23,10,181.02,62.21,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,56.8649377995,159.36337556700002
9182,41.8797,-87.63678,42,243.81,42,180.91,62.9,Pitched,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,39.7124735327,90.4363265253
9182,41.8797,-87.63678,42,239.86,23,181.03,58.83,Pitched,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,84.68928857649999,448.09194785
9182,41.8797,-87.63678,41,382.68,4,181.02,201.66,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,291.760987235,2364.68888237
9193,41.879715000000004,-87.634491,42,339.08,32,181.07,158.01,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,24.8756731369,38.62011534
9193,41.879715000000004,-87.634491,41,252.28,3,180.64,71.64,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,65.9409836277,270.435619154
9193,41.879715000000004,-87.634491,42,332.96,53,180.71,152.24,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,247.879100679,1100.00044727
9193,41.879715000000004,-87.634491,42,244.82,19,181.07,63.75,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,136.074478919,276.078201235
9193,41.879715000000004,-87.634491,42,325.14,42,180.7,144.44,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,354.119872106,761.768096125
9193,41.879715000000004,-87.634491,41,298.71,3,180.72,117.99,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,306.704192114,2026.27155038
9193,41.879715000000004,-87.634491,42,438.28,26,180.87,257.41,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,335.605969645,2188.44851941
9193,41.879715000000004,-87.634491,41,252.31,6,181.0,71.31,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,290.683359018,1300.75403449
9193,41.879715000000004,-87.634491,41,335.82,8,181.0,154.82,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,28.2651638638,49.784927082299994
9193,41.879715000000004,-87.634491,42,245.46,28,180.81,64.65,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,93.00151387700001,509.076557378
9193,41.879715000000004,-87.634491,42,245.3,25,181.07,64.23,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,50.0671539116,155.042113153
9193,41.879715000000004,-87.634491,42,446.27,28,181.01,265.26,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,64.3853389189,223.718415508
9193,41.879715000000004,-87.634491,41,446.2,1,181.0,265.2,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,59.4436063256,199.25992253599998
9193,41.879715000000004,-87.634491,41,304.57,20,180.83,123.74,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,39.467866909099996,80.4763450818
9193,41.879715000000004,-87.634491,42,339.12,25,180.87,158.25,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,25.5414904304,40.7192723831
9193,41.879715000000004,-87.634491,41,305.33,2,181.16,124.17,Flat,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,67.2052171009,280.557530403
9193,41.879715000000004,-87.634491,42,333.15,25,180.76,152.39,Pitched,9806.588,135.97,0.0,288.44,181.05,119.83,97.46,0.42,153.510151708,305.576470293
9208,41.880565999999995,-87.63452099999999,42,227.46,45,180.99,46.47,Pitched,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,31.4266489904,55.7238276621
9208,41.880565999999995,-87.63452099999999,41,226.82,3,181.01,45.81,Flat,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,26.5015159515,43.8087938017
9208,41.880565999999995,-87.63452099999999,42,226.14,43,181.2,44.94,Pitched,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,28.4557704765,41.2602865609
9208,41.880565999999995,-87.63452099999999,41,223.5,3,180.84,42.66,Flat,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,170.393506341,904.1819400239999
9225,41.879719,-87.633362,41,265.4,12,180.82,84.58,Flat,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,291.85868099099997,2017.95065084
9225,41.879719,-87.633362,41,204.34,1,180.93,23.41,Flat,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,91.99197089409999,513.680660312
9225,41.879719,-87.633362,41,189.37,9,180.92,8.45,Flat,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,195.206614455,2319.3787498
9225,41.879719,-87.633362,41,265.62,13,180.97,84.65,Flat,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,46.357050986800004,77.9624231215
9225,41.879719,-87.633362,42,261.79,54,181.13,80.66,Pitched,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,91.2096386792,210.45837400599999
9225,41.879719,-87.633362,41,269.83,5,180.81,89.02,Flat,5546.3730000000005,43.86,0.0,93.52,181.08,97.31,58.55,0.53,110.14493724200001,406.942591221
9232,41.879723,-87.632202,42,331.89,35,181.0,150.89,Pitched,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,77.9285209839,348.044515321
9232,41.879723,-87.632202,41,333.26,2,180.87,152.39,Flat,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,196.09239880200002,1191.31780326
9232,41.879723,-87.632202,42,268.66,37,180.95,87.71,Pitched,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,39.4557907683,90.15699960139999
9232,41.879723,-87.632202,42,268.7,34,180.89,87.8,Pitched,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,44.7803180167,113.675660279
9232,41.879723,-87.632202,41,272.24,3,180.84,91.4,Flat,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,227.688399277,906.544545111
9232,41.879723,-87.632202,41,338.18,10,180.93,157.26,Flat,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,54.7470913921,185.71312968900003
9232,41.879723,-87.632202,41,279.41,3,180.82,98.59,Flat,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,122.228569515,709.768126272
9232,41.879723,-87.632202,999,263.75,16,181.0,82.75,Complex,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,280.047536172,1040.12842506
9232,41.879723,-87.632202,42,271.71,19,181.0,90.71,Pitched,4739.6759999999995,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,70.7797658383,154.327104175
9253,41.87973,-87.631073,999,204.93,16,180.12,24.81,Complex,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,145.260041086,798.0016309260001
9253,41.87973,-87.631073,41,232.01,6,180.83,51.17,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,174.400122729,473.471308274
9253,41.87973,-87.631073,42,192.71,21,180.54,12.18,Pitched,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,31.3453820665,61.3437136879
9253,41.87973,-87.631073,999,193.21,17,180.34,12.87,Complex,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,53.5199077195,151.04472969399998
9253,41.87973,-87.631073,41,197.37,14,180.43,16.94,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,51.2662006861,162.048316248
9253,41.87973,-87.631073,41,231.76,3,180.78,50.98,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,44.663300943900005,124.649277314
9253,41.87973,-87.631073,41,202.21,15,180.42,21.79,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,50.8268433413,159.560049024
9253,41.87973,-87.631073,41,234.82,5,180.63,54.19,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,140.079737113,556.889275667
9253,41.87973,-87.631073,42,239.33,32,180.79,58.54,Pitched,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,37.2376887872,65.6582438735
9253,41.87973,-87.631073,41,195.07,2,180.0,15.07,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,63.246135379399995,190.39030037700002
9253,41.87973,-87.631073,42,237.52,21,180.75,56.77,Pitched,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,23.7589455973,35.269445589499995
9253,41.87973,-87.631073,42,193.86,41,180.06,13.8,Pitched,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,34.8836673556,75.6569722244
9253,41.87973,-87.631073,41,238.99,11,180.51,58.48,Flat,2936.046,33.33,-0.82,61.01,180.75,59.14,49.65,0.95,38.7858971445,82.0630039396
9256,41.879745,-87.628784,42,229.97,43,180.77,49.2,Pitched,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,35.0505333415,62.628482122200005
9256,41.879745,-87.628784,41,210.55,6,180.76,29.79,Flat,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,130.59710116600002,445.084901144
9256,41.879745,-87.628784,999,215.9,17,180.91,34.99,Complex,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,19.638476165,20.0436840257
9256,41.879745,-87.628784,42,218.27,53,181.0,37.27,Pitched,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,25.2060452103,39.320641023600004
9256,41.879745,-87.628784,42,185.22,30,180.79,4.43,Pitched,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,29.565281806999998,47.9320748336
9256,41.879745,-87.628784,41,227.77,14,180.73,47.04,Flat,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,77.147128008,163.04898223
9256,41.879745,-87.628784,41,205.94,7,180.81,25.13,Flat,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,97.6419650552,437.77756792400004
9256,41.879745,-87.628784,41,207.78,14,181.13,26.65,Flat,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,34.1077576936,65.8759484623
9256,41.879745,-87.628784,42,203.52,33,180.87,22.66,Pitched,2168.1020000000003,25.97,0.0,49.7,181.07,57.33,41.79,1.12,137.290187199,886.38965246
9257,41.879745,-87.628784,41,297.38,6,180.69,116.69,Flat,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,77.1788317165,366.35765751900004
9257,41.879745,-87.628784,42,284.34,34,180.67,103.67,Pitched,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,142.81034967,360.139299066
9257,41.879745,-87.628784,42,276.78,41,180.89,95.89,Pitched,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,141.251849236,308.752520486
9257,41.879745,-87.628784,41,292.52,2,180.62,111.9,Flat,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,226.52753246,1642.2876027
9257,41.879745,-87.628784,42,261.56,52,180.83,80.73,Pitched,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,144.423059289,413.313459505
9257,41.879745,-87.628784,42,289.59,51,180.5,109.09,Pitched,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,138.775670291,227.108164923
9257,41.879745,-87.628784,42,269.17,42,180.87,88.3,Pitched,3654.4,96.17,0.0,117.29,180.94,65.94,55.42,1.12,142.09160939,336.441039632
9259,41.879738,-87.629944,41,324.82,2,180.5,144.32,Flat,2124.132,109.45,0.0,152.93,180.85,54.01,40.48,0.87,245.250206561,1399.76014324
9259,41.879738,-87.629944,42,331.49,44,180.55,150.94,Pitched,2124.132,109.45,0.0,152.93,180.85,54.01,40.48,0.87,107.700721139,724.3715865830001
9307,41.879757,-87.627655,42,271.09,40,181.15,89.95,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,42.5892852582,92.582125145
9307,41.879757,-87.627655,41,205.89,1,181.05,24.84,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,87.6676793305,282.874120193
9307,41.879757,-87.627655,999,209.84,18,181.13,28.71,Complex,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,33.514591636999995,67.70411849060001
9307,41.879757,-87.627655,42,212.07,26,181.12,30.95,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,113.62679464,467.957256545
9307,41.879757,-87.627655,42,234.65,51,181.18,53.48,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,18.519201026300003,18.3831275691
9307,41.879757,-87.627655,41,269.11,4,181.1,88.01,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,71.8457363254,302.692191433
9307,41.879757,-87.627655,41,270.4,5,181.14,89.26,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,50.505542354,158.978858577
9307,41.879757,-87.627655,42,269.79,41,181.09,88.7,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,39.541785967399996,93.54742115120001
9307,41.879757,-87.627655,41,275.78,4,181.1,94.68,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,109.169849245,528.6370578140001
9307,41.879757,-87.627655,41,231.22,6,181.05,50.17,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,92.2542993001,295.411255485
9307,41.879757,-87.627655,41,212.92,4,181.11,31.81,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,22.855843078000003,31.4729944844
9307,41.879757,-87.627655,42,215.86,39,181.13,34.74,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,100.222058753,535.807241833
9307,41.879757,-87.627655,999,209.01,20,181.11,27.89,Complex,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,37.094806664699995,76.22152771399999
9307,41.879757,-87.627655,42,208.98,29,181.17,27.81,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,36.294480272,69.8011734247
9307,41.879757,-87.627655,42,218.14,29,181.1,37.04,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,104.402296208,558.3242583690001
9307,41.879757,-87.627655,999,264.0,20,181.07,82.93,Complex,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,122.737118795,318.003176198
9307,41.879757,-87.627655,42,207.25,43,181.04,26.21,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,243.12680778799998,537.633989656
9307,41.879757,-87.627655,41,218.66,2,181.13,37.53,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,76.147075485,318.365183001
9307,41.879757,-87.627655,42,281.03,47,181.1,99.93,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,27.880506294499998,47.0795119721
9307,41.879757,-87.627655,42,207.63,37,181.09,26.54,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,50.44683862189999,85.1967590519
9307,41.879757,-87.627655,42,238.41,34,181.14,57.27,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,18.728306332,19.0500830077
9307,41.879757,-87.627655,41,200.61,3,181.14,19.47,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,115.35155065,569.872579338
9307,41.879757,-87.627655,41,218.65,6,181.15,37.5,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,80.5423188549,348.857516944
9307,41.879757,-87.627655,41,205.95,6,181.07,24.88,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,88.20896793989999,202.49103909299998
9307,41.879757,-87.627655,41,186.09,4,181.02,5.07,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,61.74310758,156.351244198
9307,41.879757,-87.627655,41,264.09,4,181.13,82.96,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,108.204516925,516.2596395730001
9307,41.879757,-87.627655,42,235.18,33,181.12,54.06,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,37.7375252872,56.7532885414
9307,41.879757,-87.627655,41,264.07,4,181.01,83.06,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,170.198133297,731.850126258
9307,41.879757,-87.627655,42,208.88,42,181.05,27.83,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,25.9163435535,41.3347866156
9307,41.879757,-87.627655,41,264.05,9,181.07,82.98,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,409.239207818,2566.88975006
9307,41.879757,-87.627655,999,241.82,15,181.16,60.66,Complex,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,23.163351621,33.1905873906
9307,41.879757,-87.627655,42,246.23,0,181.17,65.06,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,28.6230313421,47.20299168
9321,41.878918,-87.624237,42,201.58,17,179.0,22.58,Pitched,32445.621,16.03,-2.92,27.6,181.36,251.58,245.29,0.52,671.236678889,5346.00454885
9325,41.879771999999996,-87.625366,41,193.66,13,181.16,12.5,Flat,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,76.77232913819999,365.04880264
9325,41.879771999999996,-87.625366,999,247.47,15,181.28,66.19,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,26.905667627,40.3974655032
9325,41.879771999999996,-87.625366,42,264.15,22,181.05,83.09,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,391.29255958,1627.54048634
9325,41.879771999999996,-87.625366,42,208.45,38,181.3,27.15,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,50.6630333458,45.74195089
9325,41.879771999999996,-87.625366,41,270.67,6,181.25,89.42,Flat,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,95.53662083489999,418.03222724
9325,41.879771999999996,-87.625366,999,245.95,17,181.11,64.84,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,150.306551121,428.545508962
9325,41.879771999999996,-87.625366,42,251.91,37,181.33,70.58,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,15.307262596800001,14.5771907502
9325,41.879771999999996,-87.625366,42,267.79,33,181.19,86.6,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,22.6015591089,31.303080761799997
9325,41.879771999999996,-87.625366,42,253.5,32,181.31,72.19,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,34.670309058,59.5746993655
9325,41.879771999999996,-87.625366,42,246.59,35,181.25,65.34,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,60.5375754533,190.230710589
9325,41.879771999999996,-87.625366,41,246.57,4,181.31,65.26,Flat,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,59.97272159600001,210.83738167099997
9325,41.879771999999996,-87.625366,999,249.5,18,181.3,68.2,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,202.82365706599998,968.526489354
9325,41.879771999999996,-87.625366,42,244.48,31,181.21,63.27,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,137.267198998,846.164065315
9325,41.879771999999996,-87.625366,999,272.78,17,181.13,91.65,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,69.37792422300001,205.15118297900003
9325,41.879771999999996,-87.625366,42,254.36,36,181.29,73.07,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,30.2240823275,56.435347259
9325,41.879771999999996,-87.625366,42,268.63,43,181.11,87.52,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,25.7080539588,40.0162142673
9325,41.879771999999996,-87.625366,999,254.37,19,181.3,73.07,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,70.74325089770001,301.222453476
9325,41.879771999999996,-87.625366,999,192.14,18,181.28,10.86,Complex,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,35.5745940764,77.42733973899999
9325,41.879771999999996,-87.625366,42,248.3,25,181.29,67.01,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,64.71227422449999,248.58490522099999
9325,41.879771999999996,-87.625366,42,265.47,42,181.25,84.22,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,26.051388893600002,42.2600989499
9325,41.879771999999996,-87.625366,42,254.93,49,181.34,73.59,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,23.3940326906,32.871113320300005
9325,41.879771999999996,-87.625366,42,243.3,33,181.33,61.97,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,59.9975247567,219.113154629
9325,41.879771999999996,-87.625366,42,257.19,27,181.32,75.87,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,16.6751917882,17.3721713622
9420,41.880581,-87.629944,41,184.1,12,179.94,4.16,Flat,94.46799999999999,3.48,0.0,4.97,180.41,11.39,8.29,0.5,39.3680994794,94.4678835651
9535,41.880581,-87.63110400000001,41,188.1,9,181.01,7.09,Flat,665.086,6.34,0.0,8.54,181.54,33.4,22.83,0.5,104.581581843,630.979618735
